geometry
POINT (4.7301249 50.8559439)
POINT (4.7566215 50.8761137)
POINT (4.7491686 50.8696067)
POINT (4.7232556500000005 50.84818135)
POINT (4.7409490000000005 50.887428099999994)
POINT (4.6762247 50.8789631)
POINT (4.6994392000000005 50.866149899999996)
POINT (4.714462 50.8537066)
POINT (4.647230652153155 50.87837794514432)
POINT (4.6639417 50.865779)
POINT (4.7031801 50.861923149999996)
POINT (4.7199725 50.8940697)
POINT (4.7267864 50.8731158)
POINT (4.7065882 50.8715389)
POINT (4.7290712 50.8717185)
POINT (4.683208019302267 50.88077746216549)
POINT (4.69246885 50.887453550000004)
POINT (4.7057071 50.8592548)
POINT (4.695326097512449 50.859811892860996)
POINT (4.709781 50.8696115)
POINT (4.7289655 50.8549701)
POINT (4.6987776 50.8797071)
POINT (4.6998129 50.8853373)
POINT (4.685756116937812 50.860746003063724)
POINT (4.7026943 50.8872205)
POINT (4.7003609 50.85969235)
POINT (4.66442846077258 50.87758963776859)
POINT (4.6962993 50.86112)
POINT (4.719235509586555 50.85015728716875)
POINT (4.7020104 50.8866377)
POINT (4.6913311 50.8920241)
POINT (4.6889092 50.8354786)
POINT (4.7254409857782385 50.86765257961183)
POINT (4.7120278 50.862069)
POINT (4.6940001232364645 50.887154979039046)
POINT (4.68574465 50.8725775)
POINT (4.70312505 50.9279882)
POINT (4.70603695 50.8650726)
POINT (4.683631 50.8437024)
POINT (4.7262173 50.8874675)
POINT (4.690005 50.8715476)
POINT (4.7367974 50.9026234)
POINT (4.7315187 50.8531617)
POINT (4.698287 50.8577741)
POINT (4.6990032 50.928757)
POINT (4.6943168 50.8759804)
POINT (4.7166433 50.8809933)
POINT (4.7059232 50.8869445)
POINT (4.6479392 50.8607515)
POINT (4.7461055 50.8839858)
POINT (4.7292663 50.8507697)
POINT (4.7306572 50.9321738)
POINT (4.7342021 50.87637475)
POINT (4.7169842 50.8591809)
POINT (4.7118947 50.8675391)
POINT (4.6960092 50.8882878)
POINT (4.7054215 50.8670508)
POINT (4.7203201838548905 50.92197587145694)
POINT (4.6936721 50.8677107)
POINT (4.7036803 50.8477544)
POINT (4.7326707 50.8559277)
POINT (4.7004983 50.869784)
POINT (4.7063029 50.8684795)
POINT (4.70129305 50.87162055)
POINT (4.6975235 50.8775624)
POINT (4.6913165 50.8723994)
POINT (4.7185122 50.8655782)
POINT (4.7148459 50.9009479)
POINT (4.6916755000000006 50.8699091)
POINT (4.709610730975123 50.90270744691394)
POINT (4.717013755553488 50.87353224682936)
POINT (4.7358386 50.8844943)
POINT (4.70374005 50.885181200000005)
POINT (4.678055726866256 50.87980244901548)
POINT (4.7381912 50.8786999)
POINT (4.7175889 50.86555415)
POINT (4.708958235059287 50.87333249002279)
POINT (4.6738989 50.8811846)
POINT (4.730403465201133 50.90110881057268)
POINT (4.688788 50.9258041)
POINT (4.7256917 50.8806736)
POINT (4.7117226 50.8577087)
POINT (4.6935371 50.8860844)
POINT (4.6983597 50.8685773)
POINT (4.692840023292523 50.863807185148104)
POINT (4.683562 50.8550378)
POINT (4.69141565 50.879424)
POINT (4.7071262 50.875245)
